sample_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore
TCGA-CH-5741-01A-11R-1580-07	0	0	0	3.72375987073381e-19	0.0422445319472783	8.39517031164357e-20	0	0	0.011403470348556	0	0.00440787263805989	0.00335265071107069	0.0272513451467558	2.68176518899833e-18	0.00803138595068893	0.00273606227730646	0.0117199516647905	0.0102768487371118	0	0	0.029422130848861	2.24847280271492e-18	0.090641457570868	3.54465831038607e-19	0	0	0	0.0596500066651248	0.0416908504158734	0.00533152742499682	0.00464215176298494	0.00621769594268788	0	0.0201783258495703	0.0145440876632641	0.00377908185293906	0.0038517894740487	2.98149015910411e-18	0.0532490112141536	0.00424137014947646	7.31020647848241e-18	0	0.0516597412935524	0.0213492778807237	0.00534397038909632	0	0.00670770802111198	0	0	1.29950343619818e-19	0.0706474332021447	6.68968317687638e-19	3.21634231184155e-18	0.0334904918812195	7.62113622818295e-19	0.0375660993803439	0	4.13561292662304e-21	0	0.171690047918891	0	0.0219724504437905	0.0371473668736203	0	0.0160762895446818	0.0147110654244305	0.0307873549691123
TCGA-CH-5743-01A-21R-1580-07	0.135873655879043	1.16691495545767e-18	0.0663702483939638	0.0085024762023985	0.0319121926890196	0	0	0	0.0393054959999213	0	0.00468519924646339	0.0111184950082709	0.0350912736946554	7.24269607785599e-19	0.042163616299216	0.0155146780489065	0.00567556818144906	0.0265425946667912	1.28637153160203e-18	0.00346823670288832	0.0105700507027689	0	0.14677887918126	1.86318532847367e-19	2.4426358250815e-19	2.07193463523539e-19	4.29045292311569e-20	0.0871450981889268	8.24443842173855e-20	0.0558232444968304	0.0029249291453124	0	0.0015132845379573	0.00111889178814672	0.0057931502310306	0.00176745969247075	0	1.41614217713006e-18	0.00303196625399796	0.0208445029894673	0	0	0	0.00867130235482989	0.00121461157020483	0.00188723361027239	0.004803721460311	0.0026641847083894	4.57908324059552e-18	0	0	0.00732457651382055	4.17685938810147e-18	0.00122298568137017	0	0	8.35161838679842e-19	0.00862219674077269	0	0.165548716976425	1.42757262523988e-18	0	0.0102616322688218	0.00255359580167697	0.0210310285686518	0.00528502535138444	0.0263160539200363
TCGA-CH-5744-01A-11R-1580-07	0.0632180772288861	3.46989396380315e-19	0.01722504980481	0	0.0549597384163715	0	0	2.19048454190571e-18	0.0411018497930878	1.1112887627804e-19	0	3.80044999607884e-19	0.00620865815350971	1.43554406402323e-18	0.0212241682896784	0.0183894238558657	0.0050774589242669	4.70911158438782e-19	0	0.00686276817059223	0.0408754492822306	0.0129332782665557	0.112115377602394	0	0	0	0.00146584233283496	0.0526975990605605	0.0775382393150338	0.0123828170476305	0.0130221056302206	0.00286897789966274	1.92909059991959e-20	0.0076753622510298	0.00568262520814928	0.00120188313329814	0.00661893139082551	0	0.0437906804075001	0.018986105629802	0	4.38149130905454e-18	0.114546434368304	0.0396128329631932	0.00454676760516738	1.78017942964136e-19	0.00553879904785464	3.18119554289943e-19	2.83500786500745e-19	0.0172254762808294	0.0343667713499449	0.000467470943118684	0.0251355944304653	0.0276150419128414	1.69501024015456e-18	0.00152056440495682	1.93497804011628e-18	0.000407542599522422	0.0001974881829892	0	1.88799271986441e-18	0.0162989576923469	0.0250814163766157	1.35100825456299e-18	0.0188984330299733	0.0204377246411153	0.0393361576710886
TCGA-CH-5746-01A-11R-1580-07	7.52591304317263e-21	0	0.0418104211537558	2.93199521128339e-19	0.0214131102824042	9.25463930231737e-23	0	4.63221641132242e-20	0.0298778407510844	4.39533134582382e-18	0.00160338146677474	0	0.0141414053960636	3.5537391362541e-19	0.0107127481764329	0.0202439032360283	0.0100832788669673	0.00933069158067955	4.72835159475644e-22	0.000144161496614556	0.00457163593824596	0	0.0857431435929011	3.29220638775181e-19	0.0077979554903647	0	0	0.0435042561476679	0.0317560529636261	0.0138622568613389	0	0	0	0.00207882231022238	0.0108618022894632	0.00223032658480165	0	4.33276673105122e-18	0.0335307222597113	0.00755052575623582	3.92556418302312e-18	7.41771284681077e-18	5.74171819195317e-19	0.00186832172370787	0.00652605088844885	1.26885643696087e-19	0.00466817319430843	0	0	0.00398671238864575	0.0446481172709974	0.002770464795543	4.45446593490025e-19	0.0233231935709875	0.00138089575209341	0.0401137027526154	0	0.000746391008865695	0	0.155429143994193	0	0.019126430431682	0.0171950381818706	0	0.00733730919071854	0.00618479571430533	0.0135221049050239
TCGA-CH-5748-01A-11R-1580-07	0.0221134663419973	0	0.0206870005257012	0.0178939094701716	0.0304195003710476	0.00258855335998589	3.5425235944635e-19	0	0.0223234040453188	0	1.65539172738794e-20	0.000394525505563319	0.0233441045742622	0	0.0126322577029921	6.07104601009715e-19	0.0200440311042844	0.00888462034992783	3.81890434757306e-20	0.000604313872838275	0.00872251480454299	5.7464868021365e-19	0.0583389534361675	0	0.0221932984427884	0	0	0.0038956526282933	0.0135441762107618	0.0046763347667802	0.000302276427329949	0.00261094153474076	0	0.00322591344040275	0.0113396844628669	0.00232442571827856	0.00113209079682196	0	0.0233375557669819	1.24338865092241e-19	0	1.21309581720336e-18	0.0233382419614628	0.00244204293750922	0.0068635159202546	1.95735143177893e-19	0.00287244740482554	3.37971078473813e-19	0	0.00268449487047921	0.0633956565525469	0.00956205983197748	1.66251460057647e-19	0.0310337735657403	0.00537965180699438	0.038905671120057	0	0.00139873140302219	5.00239036940083e-05	0.130957281514109	2.18654481352745e-18	0.0261533827107677	0.031187100098985	0.00127013065267618	0.0218955832307872	0.0154579066236657	0.0373534898544529
TCGA-CH-5750-01A-11R-1580-07	0.128000768010779	1.53318282442393e-20	0.0358211504669785	0.0780831189183208	0.0303151371473318	0.00982034632323876	0	1.49016671961792e-19	0.0270997225204898	0	0.00114854678376822	0.01307851849304	0.0467625570803319	0	0.015420388899208	0.000781332468491188	0.0503220638296694	0.00785417746977211	0	0.00320832002357372	0.0175724450940455	0.00037626362804085	0.0516223732430345	2.15202822213115e-19	0.0197324437103882	0	3.67195868694476e-19	0.027632548449132	0	0.00235233125932576	0.00244766550007046	0.00654699867009854	0.00250086059334309	0.00880529866949304	0.00858070578366982	0.00409531471791684	0.0029118799472992	0.0071527662387634	0.0215048263748212	0.00113972597280848	0	7.95317796387799e-19	0.018150798650786	0.00971786874527008	0.00297926485961582	0.0157711776646757	0.00255100149865233	0	1.10576639100524e-18	0.00694447703908231	0.0369873072578034	0.0114963005135726	0	0.0318467132721969	0	0.0479968732625285	0.00497268980665975	0.000925387853728392	9.1888952371902e-05	0.056381120762417	0.000729617891575268	0.0239775753472991	0.0428861361150637	0.0111986813041679	0.0732492836778292	0.0186524444022169	0.0919017280800461
TCGA-CH-5751-01A-11R-1580-07	0.370598021842765	0	0.0472814682755877	0.263440993520127	0.0376482956759426	0.0270743585339696	0.0351538747083302	0	0.0195952064541374	0	0.00710337538995639	0.0648355212334665	0.127959643169696	0	0.0550222260515855	0.0201237256603241	0.103518747695838	0.00301134934199882	1.02698339756557e-19	0.0131561645643687	0.0659182541309247	1.36777952735242e-18	0.00177796270164721	0	0.0336604066209657	0.00246672163473215	0.00235071995386181	0.158912534978241	0.00202233408825905	0	0.0165139930858816	0.0105443927947863	0.0153963495381271	0.00662888653292343	0.0205908166444765	0.00260601959115064	0.00114014337590741	0.0548868268896459	0.0183004010595739	0.0107991362106572	0	0	0.00011187287377987	0.0304401694516425	0.00189459804857886	0.0470687554706083	0.0032347313855334	3.94888843010073e-20	4.84083730412576e-18	0.0122662678135411	0	0	0.0120399565811639	0.0104723817526153	0	0.0344970397602836	0.0142262193306236	3.21963634967237e-20	1.74880748766583e-20	0	0.0129325303565111	0	0.110595176276988	0.0140093783814356	0.248378592504816	0.0497893303759452	0.298167922880762
TCGA-CH-5752-01A-11R-1580-07	0.0288698050128494	5.56030257978561e-20	0.0189559648379022	1.23634512067686e-18	0.0357415350625414	0.00155082057142697	1.18370325239545e-20	0	0.0034343136794929	0	0	6.57644666977027e-06	0.00302130511192258	0	0.00299078697566352	0.0615312577899083	0.000917432555016381	0.020730241174123	6.93487636115072e-19	0	0.0742269375631418	9.26963377750737e-19	0.0117216851473514	0	8.62824327465085e-18	0	0.000650243217051348	0.118523205875543	0.0104820957451503	0	0.01507654457501	3.71427054072961e-19	5.73967112503832e-19	0.00560380385622633	0.0104206010982491	0.0019534101230623	7.26048876121512e-06	0	0.0503894454334178	0.00207488633026254	0	6.68891119124525e-19	0.0342167847584644	0.0394840530952563	0.00870930079844066	0	0.00671560493766843	1.25048022056133e-20	0	0.00187208182568298	0.0582338006749109	0.000358665430770959	0.0188518461845347	0.0178932935395932	0	0	3.19501660738784e-18	0	0.00016224025425203	0.118977263944297	5.24640375567445e-18	0.0400312295314466	0.0598590831619135	0.00716937042247003	0.00695145169661258	0.0371134687815709	0.0440649204781835
TCGA-CH-5753-01A-11R-1580-07	0.0925203778272506	0	6.28977308296612e-19	0.0233032653911521	0.045842353628645	0.00601420758131688	0	4.86523859172518e-21	0.0289581526321457	0	0	6.93783774622183e-19	0.0327439935590168	1.19641310131865e-18	0.00472055436857204	0.00169162263860426	0.0248845262348962	0.00962047818191321	1.88285463017086e-19	0.00183872864075827	0	0.00012840906294825	0.0653569351626805	1.71808551588285e-19	0.00660612458463659	2.57569203693202e-18	0	0.0101994909374321	0.0039949183096628	0.00515548779953215	1.59892085267208e-19	0.00414778095017692	5.42101086242752e-20	0.00469387254286262	0.011044529610882	0.000458908115641447	0.00292578396083544	2.00397281926441e-18	0.0107243207732575	0	2.22766283852288e-18	3.39838465869902e-18	0	0	0.00465199390226617	0.00437785896577001	0.00356347539053039	0.000454093851309661	0	3.27488962546928e-20	0.0146904409310799	0.0021728118631187	5.42171638520527e-18	0.0188620630381063	0.00547155969881463	0.0291951325002913	0	0.000264764331252076	0	0.107634246379217	0	0.00152927128052331	0.0532832278356631	0.0257114771554203	0.0272778716714848	0.00330306229231829	0.0305809339638031
TCGA-CH-5754-01A-11R-1580-07	0.260172398822646	0	0.0584364306277316	0.0156917380939806	0.0030793315516295	0.0002455713910038	0	0	0.0317084074804896	9.21068561003071e-19	0.0014835458250736	0.0137745121003936	0.0422187268753526	0	0.01984068882855	0.0410465889328349	0.0202460655661371	0.00634366694756668	2.22689228162487e-19	0.00856361259700941	0.142197393583455	0.00313374259453685	0.088812349210154	1.85713658718163e-19	0	1.05286399636882e-18	9.35456924776509e-05	0.112101864211269	1.99862644552872e-18	0.00838960040061574	0.0400292454230496	0.0088236687912219	0.0112930634752886	0.0053902499657437	0.00234244939141317	0.00217044556161555	0.00382377503351079	0	0.0591515354247329	0.0456728609013582	0	2.76139457106578e-19	0.0703659809211489	0.0892222371350819	0	0	0.00206026025578339	7.07606040429179e-20	4.57233695059078e-18	0.0147861897224432	0.00299487693433567	0.00818658803349214	0.0837721525047243	0.0192810193570264	3.90347304432362e-19	5.35498174249712e-20	2.40088405384495e-19	0	9.34481633734058e-21	0.00470251399234935	1.85375351503554e-18	0.0639892250567434	0.0390928807610403	0.00486838643419239	0.034886482379037	0.0710986967917276	0.105985179170765
TCGA-CH-5761-01A-11R-1580-07	0.0405094989449074	0	0.0861640082606429	9.83206661878122e-19	0.0354579507577086	0.00309986134074923	1.80783449013933e-18	2.19505824238461e-18	0	2.43914178202743e-18	1.76486365810335e-19	4.60597146817923e-19	0.008441398264627	2.02895271075635e-18	0.0023447001107042	0.0295447534320682	0	0.00831948444848273	3.60386867874124e-19	2.05594983681945e-19	0.0866323017434901	0	0.0318719019488364	1.31224193397594e-19	0	0	0.000375343325019342	0.102408799473776	1.27965642005932e-19	0.00125074193840268	0.0151426492233347	0.00484976844926124	0.00312204566867592	0.0120959103972246	0.0162933362310805	0	0.00196478613397392	6.51055692057223e-18	0.0550246326099505	0.0118398767486102	5.53636021261496e-18	5.60846277643934e-19	0.13221742695478	0.0433157565750109	0.00351037049957618	0	0.00165287779555905	6.64775919115912e-20	0	0.00427392896328323	0.032805289470198	0	0.0804913621724468	0.0118389140209211	1.09632646882997e-18	0	0.00234928454959299	0.000996982147713761	0	2.15439421481142e-18	2.88069489906984e-18	0.00383575179750311	0.190433696607992	2.06524152992419e-19	0.0140954031202278	0.043316150871745	0.0574115539919729
TCGA-CH-5762-01A-11R-1580-07	0.103069371894384	6.62629110198687e-19	0.0615880684497545	0.0332888176823025	0.0315456080111843	0.00382108658645528	0	3.04737870526424e-20	0.0171749868280116	7.74835942860872e-20	5.00855928796886e-20	0.00872890833672063	0.038958781212833	6.91190198317629e-19	0.0346867654630859	0.0338861404133453	0.0298618454022969	0.0158568056148535	6.48326025552467e-21	0.00372974722308946	0.0180487725185559	0.000581783013418219	0.0535349360040917	0	0.0713939694931832	0	0.00159846792734917	0.084705984882577	0.0137127001370152	0.0075471109294567	0.00294842937377281	2.03878609009315e-19	0.000373119501139067	0.00181493630674786	0.0080283626786701	0.0010092025611513	0	2.29582113675985e-18	0.0155227542304809	0.0125924690257692	0	1.397720550481e-18	0	0.00811672758729138	0.00675795123287853	0.00803330239924806	0.0045405804901575	0.000280165361876303	1.49672973582507e-18	3.32347836591226e-19	0.0140214689380528	0.00601543428232028	0.0213404323709125	0.0104565527444871	0	0.0110189458516186	0	3.91821159817759e-20	0	0.159056580293076	9.91424790471474e-19	4.39215859081187e-18	0.0490471102942767	0.0262265741165873	0.0364251895307182	0.0447213710058696	0.0811465605365878
